order,headword,definition,WordAoA_AoA Mean,WordAoA_AoA SD,WordAoA_No. of Raters,WordAoA_Male %,WordAoA_Female %,WordAoA_Age Max,WordAoA_Age Min,WordAoA_Education Max,WordAoA_Education Min,ValenceArousal_Valence_Mean,ValenceArousal_Valence_SD,ValenceArousal_Valence_N,ValenceArousal_Arousal_Mean,ValenceArousal_Arousal_SD,ValenceArousal_Arousal_N,ValenceArousal_Men_Valence_Mean,ValenceArousal_Men_Valence_SD,ValenceArousal_Men_Valence_N,ValenceArousal_Women_Valence_Mean,ValenceArousal_Women_Valence_SD,ValenceArousal_Women_Valence_N,ValenceArousal_Men_Arousal_Mean,ValenceArousal_Men_Arousal_SD,ValenceArousal_Men_Arousal_N,ValenceArousal_Women_Arousal_Mean,ValenceArousal_Women_Arousal_SD,ValenceArousal_Women_Arousal_N,SUBTLEXWord_WCount,SUBTLEXWord_W/million,SUBTLEXWord_logW,SUBTLEXWord_W-CD,SUBTLEXWord_W-CD%,SUBTLEXWord_logW-CD,MELD_lexicality,MELD_N,MELD_RT,MELD_RTSD,MELD_zRT,MELD_zRTSD,MELD_ERR,MELD_length,MELD_tstroke,MELD_wfreq,MELD_wfreq/mil,MELD_cd,MELD_C1stroke,MELD_C2stroke,MELD_C1nwf,MELD_C2nwf,MELD_C1cf,MELD_C2cf,MELD_C1nom,MELD_C2nom,MELD_C1nop,MELD_C2nop,Concreteness_Mean of Valid Ratings,Concreteness_SD of Valid Ratings,Concreteness_No.of Valid Ratings,CLD_C1,CLD_C2,CLD_Length,CLD_C1Structure,CLD_C2Structure,CLD_C1Type,CLD_C2Type,CLD_Pinyin,CLD_C1Pinyin,CLD_C2Pinyin,CLD_IPA,CLD_C1IPA,CLD_C2IPA,CLD_InitialPhoneme,CLD_FinalPhoneme,CLD_Phonemes,CLD_C1Phonemes,CLD_C2Phonemes,CLD_C1Tone,CLD_C2Tone,CLD_Frequency,CLD_C1Frequency,CLD_C2Frequency,CLD_FrequencyRaw,CLD_C1FrequencyRaw,CLD_C2FrequencyRaw,CLD_FrequencySUBTL,CLD_C1FrequencySUBTL,CLD_C2FrequencySUBTL,CLD_FrequencyRawSUBTL,CLD_C1FrequencyRawSUBTL,CLD_C2FrequencyRawSUBTL,CLD_FrequencyWeibo,CLD_C1FrequencyWeibo,CLD_C2FrequencyWeibo,CLD_FrequencyRawWeibo,CLD_C1FrequencyRawWeibo,CLD_C2FrequencyRawWeibo,CLD_PhonologicalFrequency,CLD_C1PhonologicalFrequency,CLD_C2PhonologicalFrequency,CLD_C1FamilySize,CLD_C2FamilySize,CLD_C1FamilyFrequency,CLD_C2FamilyFrequency,CLD_Strokes,CLD_C1Strokes,CLD_C2Strokes,CLD_C1Pixels,CLD_C2Pixels,CLD_C1PictureSize,CLD_C2PictureSize,CLD_C1OLDPixels,CLD_C2OLDPixels,CLD_PhonologicalN,CLD_C1PhonologicalN,CLD_C2PhonologicalN,CLD_PLD,CLD_C1PLD,CLD_C2PLD,CLD_C1SR,CLD_C2SR,CLD_C1SRFrequency,CLD_C2SRFrequency,CLD_C1SRFamilySize,CLD_C2SRFamilySize,CLD_C1SRStrokes,CLD_C2SRStrokes,CLD_MeanPhonemeFrequency,CLD_C1MeanPhonemeFrequency,CLD_C2MeanPhonemeFrequency,CLD_MinPhonemeFrequency,CLD_C1MinPhonemeFrequency,CLD_C2MinPhonemeFrequency,CLD_MaxPhonemeFrequency,CLD_C1MaxPhonemeFrequency,CLD_C2MaxPhonemeFrequency,CLD_C1InitialPhonemeFrequency,CLD_C2InitialPhonemeFrequency,CLD_MeanDiphoneFrequency,CLD_MinDiphoneFrequency,CLD_MaxDiphoneFrequency,CLD_C1Friends,CLD_C2Friends,CLD_C1HomographTypes,CLD_C2HomographTypes,CLD_C1HomographTokens,CLD_C2HomographTokens,CLD_C1FriendsFrequency,CLD_C2FriendsFrequency,CLD_C1HomographsFrequency,CLD_C2HomographsFrequency,CLD_C1HomophoneTypes,CLD_C2HomophoneTypes,CLD_C1HomophoneTokens,CLD_C2HomophoneTokens,CLD_C1HomophonesFrequency,CLD_C2HomophonesFrequency,CLD_C1Entropy,CLD_C1BackwardEntropy,CLD_C1RE,CLD_C2RE,CLD_PMI,CLD_PSPMI,CLD_TScore,CLD_PSTScore,CLD_C1ConditionalProbability,CLD_C1BackwardConditionalProbability,CLD_EntropyCharacterFrequencies
46788,硬币,"<entry id=""62354""><hwg><hw>硬币</hw><pinyin>yìngbì</pinyin></hwg><def><ps>名</ps>金属的货币。</def>",7.375,4.44034533191583,16.0,50.0,50.0,42.0,21.0,4.0,3.0,0.22,0.49,32.0,2.13,1.22,23.0,0.18,0.4,11.0,0.24,0.54,21.0,2.53,1.06,15.0,1.38,1.19,8.0,570.0,16.99,2.7559,299.0,4.79,2.4757,1.0,39.0,631.52358974359,201.146136944828,-0.645921889271619,0.747820433681094,2.5,2.0,16.0,570.0,16.99,299.0,12.0,1.0,50.0,1.0,3248.0,1.0,4.0,1.0,1.0,1.0,1.458333,0.658005,24.0,硬,币,2.0,LR,UD,PicPho,Other,ying4bi4,ying4,bi4,iŋ4pi4,iŋ4,pi4,i,i,4.0,2.0,2.0,4.0,4.0,11.1268,73.4025,126.1531,1501.0,14864.0,25546.0,17.0149,69.4017,26.4744,570.0,3248.0,1239.0,9.1815,74.605,156.1143,931.0,11616.0,24307.0,11.1268,556.0563,1426.086,44.0,17.0,55.5967,151.6605,16.0,12.0,4.0,4489.0,2914.0,3184.0,1833.0,2713.4,2262.6,1.0,6.0,16.0,1.95,1.25,1.0,石,巾,1850.5235,5269.7481,61.0,32.0,5.0,3.0,195244.8258,216643.4655,173846.1861,63876.8495,149471.4085,63876.8495,283815.5226,283815.5226,283815.5226,283815.5226,63876.8495,13952.3351,2477.6205,33763.6842,45.0,17.0,0.0,0.0,0.0,0.0,83.6249,165.1297,0.0,0.0,2.0,24.0,73.0,210.0,461.3047,1249.8295,3.1498,1.1106,2.9077,6.2017,9.075,9.5567,77.3223,91.4175,0.29547244,0.0848502,0.949
46809,硬汉,"<entry id=""62365""><hwg><hw>硬汉</hw><pinyin>yìnghàn</pinyin></hwg><def><ps>名</ps>坚强不屈的男子。也说硬汉子。</def>",14.0,4.23083916026124,21.0,23.8095238095238,76.1904761904762,36.0,22.0,5.0,4.0,1.27,0.83,22.0,2.57,1.1,28.0,1.3,0.82,10.0,1.25,0.87,12.0,3.07,0.62,14.0,2.07,1.27,14.0,133.0,3.96,2.1239,105.0,1.68,2.0212,1.0,40.0,707.1885,187.660901021101,-0.433641435889492,0.528054550386714,4.76190476190476,2.0,17.0,133.0,3.96,105.0,12.0,1.0,50.0,1.0,3248.0,1.0,4.0,1.0,1.0,1.0,2.4,1.003442,30.0,硬,汉,2.0,LR,LR,PicPho,Other,ying4han4,ying4,han4,iŋ4xan4,iŋ4,xan4,i,n,5.0,2.0,3.0,4.0,4.0,1.7198,73.4025,108.9235,232.0,14864.0,22057.0,3.9701,69.4017,104.1453,133.0,3248.0,4874.0,0.9763,74.605,110.3597,99.0,11616.0,17183.0,1.7198,556.0563,291.3714,44.0,38.0,55.5967,89.4811,17.0,12.0,5.0,4489.0,2967.0,3184.0,3546.0,2713.4,2415.85,3.0,6.0,26.0,1.85,1.25,1.0,石,氵,1850.5235,19088.7556,61.0,238.0,5.0,3.0,210910.5693,216643.4655,207088.6385,68424.4996,149471.4085,68424.4996,321278.7324,283815.5226,321278.7324,283815.5226,68424.4996,31711.7643,2682.2609,69519.2809,45.0,38.0,0.0,0.0,0.0,0.0,93.0319,106.9533,0.0,0.0,2.0,9.0,73.0,69.0,461.3047,182.6983,3.1498,2.1416,2.9077,3.0861,7.1726,8.5116,15.6423,24.9844,0.04566929,0.04112017,0.9724
46814,硬盘,"<entry id=""62377""><hwg><hw>硬盘</hw><pinyin>yìngpán</pinyin></hwg><def><ps>名</ps>硬磁盘的简称。</def>",15.0,4.54219979166135,20.0,70.0,30.0,53.0,14.0,5.0,2.0,0.19,0.68,21.0,1.67,1.05,24.0,0.3,0.95,10.0,0.09,0.3,11.0,1.9,1.1,10.0,1.5,1.02,14.0,287.0,8.56,2.4579,165.0,2.64,2.2175,1.0,40.0,643.953,131.762621975064,-0.627538092205924,0.452822084734653,0.0,2.0,23.0,287.0,8.56,165.0,12.0,1.0,50.0,1.0,3248.0,1.0,4.0,1.0,1.0,1.0,1.535714,0.792658,28.0,硬,盘,2.0,LR,UD,PicPho,Other,ying4pan2,ying4,pan2,iŋ4pʰan2,iŋ4,pʰan2,i,n,5.0,2.0,3.0,4.0,2.0,8.8732,73.4025,210.0198,1197.0,14864.0,42529.0,8.5672,69.4017,91.859,287.0,3248.0,4299.0,8.9744,74.605,245.5363,910.0,11616.0,38230.0,8.8732,556.0563,193.4989,44.0,68.0,55.5967,137.9911,23.0,12.0,11.0,4489.0,4128.0,3184.0,2535.0,2713.4,2797.55,0.0,6.0,19.0,2.05,1.25,1.0,石,皿,1850.5235,839.1062,61.0,18.0,5.0,5.0,199955.4514,216643.4655,188830.1087,13648.9103,149471.4085,13648.9103,321278.7324,283815.5226,321278.7324,283815.5226,13648.9103,26841.0341,602.6538,69519.2809,45.0,69.0,0.0,0.0,0.0,0.0,85.8784,181.6086,0.0,0.0,2.0,4.0,73.0,5.0,461.3047,3.017,3.1498,3.6422,2.9077,3.5983,8.7344,9.6353,61.3309,83.8977,0.2356299199999999,0.08960252,0.8252
46835,确保,"<entry id=""42857""><hwg><hw>确保</hw><pinyin>quèbǎo</pinyin></hwg><def><ps>动</ps>确实地保持或保证：<ex>～交通畅通｜加强田间管理，～粮食丰收。</ex></def>",11.0434782608696,2.91513699770955,23.0,34.7826086956522,65.2173913043478,48.0,18.0,5.0,3.0,0.57,0.87,21.0,2.24,1.16,25.0,0.47,0.92,15.0,0.83,0.75,6.0,2.14,1.35,14.0,2.36,0.92,11.0,1833.0,54.64,3.2632,1351.0,21.64,3.1307,1.0,38.0,633.005,162.184544515591,-0.640580681094855,0.57257682012558,2.56410256410256,2.0,21.0,1833.0,54.64,1351.0,12.0,1.0,24.0,1.0,34030.0,1.0,2.0,1.0,1.0,1.0,3.5,1.104536,26.0,确,保,2.0,LR,LR,PicPho,PicSyn,que4bao3,que4,bao3,tɕʰɥe4pau3,tɕʰɥe4,pau3,tɕʰ,u,6.0,3.0,3.0,4.0,3.0,18.9251,291.1753,533.3383,2553.0,58963.0,108001.0,54.7164,727.1368,848.953,1833.0,34030.0,39731.0,7.1006,160.1349,438.4714,720.0,24933.0,68270.0,18.9251,1135.2335,1521.8606,23.0,116.0,421.9941,684.1512,21.0,12.0,9.0,4118.0,3940.0,3207.0,3027.0,2679.35,2509.65,0.0,7.0,23.0,2.7,1.6,1.0,石,亻,1850.5235,51543.5654,61.0,164.0,5.0,2.0,120589.4416,48538.5841,192640.299,17904.5738,17904.5738,63876.8495,321278.7324,91490.8006,321278.7324,36220.3781,63876.8495,20554.4789,147.1386,70491.8829,23.0,116.0,0.0,0.0,0.0,0.0,411.8013,684.4996,0.0,0.0,5.0,6.0,31.0,98.0,704.507,818.4359,2.0914,2.3079,5.6566,3.2201,4.5334,9.0723,20.0306,100.7454,0.06856636,0.4445411799999999,0.9368
46844,确认,"<entry id=""42863""><hwg><hw>确认</hw><pinyin>quèrèn</pinyin></hwg><def><ps>动</ps>明确承认；确定认可（事实、原则等）：<ex>参加会议的各国～了这些原则｜这些文物的年代尚未经专家～。</ex></def>",10.0454545454545,3.12405829967052,22.0,36.3636363636364,63.6363636363636,37.0,18.0,4.0,3.0,0.68,0.75,25.0,2.33,1.21,27.0,0.5,0.52,12.0,0.85,0.9,13.0,1.86,1.07,7.0,2.5,1.24,20.0,2206.0,65.76,3.3436,1332.0,21.34,3.1245,1.0,40.0,559.5185,107.155565311279,-0.915467687343756,0.316735502543273,0.0,2.0,16.0,2206.0,65.76,1332.0,12.0,1.0,24.0,1.0,34030.0,1.0,2.0,1.0,1.0,1.0,2.5,1.215838,24.0,确,认,2.0,LR,LR,PicPho,PicPho,que4ren4,que4,ren4,tɕʰɥe4ɻən4,tɕʰɥe4,ɻən4,tɕʰ,n,6.0,3.0,3.0,4.0,4.0,25.0852,291.1753,560.316,3384.0,58963.0,113464.0,65.8507,727.1368,1160.7265,2206.0,34030.0,54322.0,11.6174,160.1349,379.8459,1178.0,24933.0,59142.0,25.0852,1135.2335,1663.7213,23.0,34.0,421.9941,799.1994,16.0,12.0,4.0,4118.0,2654.0,3207.0,3110.0,2679.35,2256.65,0.0,7.0,14.0,2.75,1.6,1.2,石,讠,1850.5235,19842.7358,61.0,108.0,5.0,2.0,82373.5607,48538.5841,116208.5372,17904.5738,17904.5738,27529.8295,231562.6835,91490.8006,231562.6835,36220.3781,27529.8295,17433.8651,640.8154,59561.4085,23.0,34.0,0.0,0.0,0.0,0.0,405.6412,795.5374,0.0,0.0,5.0,7.0,31.0,96.0,704.507,843.0986,2.0914,1.6679,5.6566,5.8701,4.6497,7.9635,24.094,78.8119,0.09088468,0.20612779,0.9267
46846,确诊,"<entry id=""42868""><hwg><hw>确诊</hw><pinyin>quèzhěn</pinyin></hwg><def><ps>动</ps>确切地诊断：<ex>经过检查，～为肺炎。</ex></def>",12.3809523809524,4.29506915516142,21.0,38.0952380952381,61.9047619047619,54.0,21.0,5.0,4.0,-0.73,1.34,26.0,3.08,0.81,25.0,-0.92,0.9,12.0,-0.57,1.65,14.0,3.27,0.79,11.0,2.93,0.83,14.0,97.0,2.89,1.9868,76.0,1.22,1.8808,1.0,40.0,818.5035,376.462424171493,-0.137262747930057,1.083573466944,0.0,2.0,19.0,97.0,2.89,76.0,12.0,1.0,24.0,1.0,34030.0,1.0,2.0,1.0,1.0,1.0,2.516129,0.99569,31.0,确,诊,2.0,LR,LR,PicPho,PicPho,que4zhen3,que4,zhen3,tɕʰɥe4ʈʂən3,tɕʰɥe4,ʈʂən3,tɕʰ,n,6.0,3.0,3.0,4.0,3.0,1.9274,291.1753,28.2716,260.0,58963.0,5725.0,2.8955,727.1368,49.9359,97.0,34030.0,2337.0,1.6075,160.1349,21.7598,163.0,24933.0,3388.0,1.9274,1135.2335,79.1772,23.0,30.0,421.9941,38.851,19.0,12.0,7.0,4118.0,3346.0,3207.0,3818.0,2679.35,2545.15,0.0,7.0,13.0,2.8,1.6,1.3,石,讠,1850.5235,19842.7358,61.0,108.0,5.0,2.0,88150.2891,48538.5841,127761.9941,17904.5738,17904.5738,62190.2001,231562.6835,91490.8006,231562.6835,36220.3781,62190.2001,16125.0867,263.8769,59561.4085,23.0,30.0,0.0,0.0,0.0,0.0,428.7991,38.7027,0.0,0.0,5.0,3.0,31.0,23.0,704.507,38.5471,2.0914,2.5417,5.6566,1.9937,5.5194,7.0163,9.1973,15.6738,0.00698287,0.10690789,0.4314
46856,碉堡,"<entry id=""11857""><hwg><hw>碉堡</hw><pinyin>diāobǎo</pinyin></hwg><def><ps>名</ps>军事上防守用的坚固建筑物，多用砖、石、钢筋混凝土等建成。</def>",11.6071428571429,4.08555980763946,28.0,46.4285714285714,53.5714285714286,46.0,16.0,5.0,3.0,0.0,1.02,24.0,2.04,1.18,26.0,-0.08,1.31,12.0,0.08,0.67,12.0,2.0,1.29,13.0,2.08,1.12,13.0,62.0,1.85,1.7924,34.0,0.54,1.5315,1.0,39.0,817.233846153846,366.415989665007,-0.143060457370333,0.94188453567135,2.5,2.0,25.0,62.0,1.85,34.0,13.0,1.0,1.0,1.0,62.0,1.0,1.0,1.0,1.0,1.0,1.740741,0.984206,27.0,碉,堡,2.0,LR,UD,PicPho,PicPho,diao1bao3,diao1,bao3,tjau1pau3,tjau1,pau3,t,u,7.0,4.0,3.0,1.0,3.0,9.9852,7.0272,38.5778,1347.0,1423.0,7812.0,1.8507,1.3248,58.1624,62.0,62.0,2722.0,12.6726,8.7412,32.6911,1285.0,1361.0,5090.0,9.9852,59.9926,1521.8606,1.0,10.0,9.9852,38.8807,25.0,13.0,12.0,4433.0,4223.0,2921.0,3047.0,2714.25,2659.55,1.0,11.0,23.0,2.55,1.35,1.0,石,土,1850.5235,17088.4346,61.0,84.0,5.0,3.0,198610.647,203088.4081,192640.299,63876.8495,122890.7191,63876.8495,321278.7324,321278.7324,321278.7324,122890.7191,63876.8495,41696.0279,1898.5545,81215.1816,0.0,10.0,0.0,0.0,0.0,0.0,0.0,31.2973,0.0,0.0,5.0,6.0,35.0,204.0,50.0074,1480.5782,0.0,1.7779,2.0541,3.3849,13.1741,13.2566,303.7647,312.5731,1.0,0.2923811599999999,0.62
46882,碑文,"<entry id=""02080""><hwg><hw>碑文</hw><pinyin>bēiwén</pinyin></hwg><def><ps>名</ps>刻在碑上的文字；准备刻在碑上的或从碑上抄录、拓印的文字。</def>",13.16,3.17122478967774,25.0,48.0,52.0,52.0,18.0,5.0,2.0,0.29,1.12,28.0,0.72,0.83,18.0,0.71,0.95,7.0,0.14,1.15,21.0,0.57,0.79,7.0,0.82,0.87,11.0,12.0,0.36,1.0792,10.0,0.16,1.0,1.0,38.0,823.641315789474,249.597523811468,-0.0442360881196112,0.812522157135153,5.0,2.0,17.0,12.0,0.36,10.0,13.0,1.0,13.0,1.0,351.0,1.0,1.0,1.0,1.0,1.0,1.461538,0.581774,26.0,碑,文,2.0,LR,SG,PicPho,Picto,bei1wen2,bei1,wen2,pei1wən2,pei1,wən2,p,n,6.0,3.0,3.0,1.0,2.0,0.1334,8.163,665.6148,18.0,1653.0,134787.0,0.3582,7.5,303.3333,12.0,351.0,14196.0,0.0592,8.3622,774.5087,6.0,1302.0,120591.0,0.1334,585.1964,1105.7524,13.0,188.0,9.3254,764.47,17.0,13.0,4.0,4349.0,2869.0,2736.0,3017.0,2557.85,2260.2,2.0,9.0,13.0,2.25,1.5,1.1,石,文,1850.5235,706.3852,61.0,5.0,5.0,4.0,153757.6452,146394.3909,161120.8994,63876.8495,63876.8495,89533.0986,283815.5226,283815.5226,231562.6835,63876.8495,162266.9162,26956.9266,1973.5582,60591.6679,13.0,188.0,0.0,0.0,0.0,0.0,10.2965,815.2928,0.0,0.0,4.0,4.0,76.0,78.0,574.7665,290.3262,0.9403,2.8445,0.7555,6.1026,3.3942,8.9503,1.0718,8.1078,0.64285714,0.00030719,0.0945
46900,碘酒,"<entry id=""11593""><hwg><hw>碘酒</hw><pinyin>diǎnjiǔ</pinyin></hwg><def><ps>名</ps>碘酊的通称。</def>",12.12,3.86566078870525,25.0,56.0,44.0,51.0,18.0,5.0,4.0,0.13,0.46,23.0,1.88,1.08,24.0,0.15,0.55,13.0,0.1,0.32,10.0,1.67,0.98,12.0,2.08,1.16,12.0,16.0,0.48,1.2041,11.0,0.18,1.0414,1.0,39.0,803.055384615385,316.076159766716,-0.197178240881014,1.01936912825969,7.14285714285714,2.0,23.0,16.0,0.48,11.0,13.0,1.0,2.0,1.0,51.0,1.0,1.0,1.0,1.0,1.0,1.230769,0.58704,26.0,碘,酒,2.0,LR,LR,PicPho,PicPho,dian3jiu3,dian3,jiu3,tjɛn3tɕjou3,tjɛn3,tɕjou3,t,u,8.0,4.0,4.0,3.0,3.0,0.2001,0.8889,559.1012,27.0,180.0,113218.0,0.4776,1.0897,452.3718,16.0,51.0,21171.0,0.1085,0.8285,591.1818,11.0,129.0,92047.0,0.2001,3313.2765,1477.9466,2.0,102.0,0.252,470.682,23.0,13.0,10.0,4343.0,4207.0,2902.0,3105.0,2760.25,2514.2,0.0,8.0,8.0,2.8,1.6,1.55,石,酉,1850.5235,1758.6815,61.0,30.0,5.0,7.0,144935.3206,143760.2224,146110.4188,45168.6212,45168.6212,71647.235,231562.6835,231562.6835,192765.315,122890.7191,71647.235,33131.3841,5135.1594,62543.4099,2.0,102.0,0.0,0.0,0.0,0.0,0.3039,722.8614,0.0,0.0,3.0,5.0,228.0,76.0,3312.7724,754.8851,0.0,3.5848,0.7573999999999999,5.4023,9.559500000000002,10.7356,12.2729,18.4626,1.0,0.00102106,0.017
46905,碟子,"<entry id=""12036""><hwg><hw>碟子</hw><pinyin>dié·zi</pinyin></hwg><def><ps>名</ps>盛菜蔬或调味品的器皿，比盘子小，底平而浅。</def>",7.45454545454545,4.60566186471838,22.0,31.8181818181818,68.1818181818182,48.0,18.0,5.0,2.0,0.23,0.87,22.0,1.27,0.96,26.0,0.0,0.89,11.0,0.45,0.82,11.0,1.55,0.93,11.0,1.07,0.96,15.0,78.0,2.33,1.8921,62.0,0.99,1.7924,1.0,38.0,937.616052631579,447.241780475522,0.192087641995589,1.15687141110544,9.52380952380952,2.0,17.0,78.0,2.33,62.0,14.0,1.0,8.0,1.0,671.0,1.0,1.0,1.0,1.0,1.0,1.346154,0.561591,26.0,碟,子,2.0,LR,SG,PicPho,Picto,die2zi5,die2,zi5,tje2tsɹ5,tje2,tsɹ5,t,ɹ,5.0,3.0,2.0,2.0,5.0,1.5419,20.7111,3283.4173,208.0,4194.0,664892.0,2.3284,14.3376,3796.859,78.0,671.0,177693.0,1.2821,22.6268,3129.088,130.0,3523.0,487199.0,1.5419,98.725,4100.7265,8.0,699.0,5.6338,4268.5619,17.0,14.0,3.0,4278.0,2361.0,3488.0,1565.0,2810.35,1730.6,3.0,5.0,6.0,2.35,1.75,1.7,石,子,1850.5235,6417.5605,61.0,26.0,5.0,3.0,103366.0815,129933.4618,63515.0111,45738.4062,91490.8006,45738.4062,175418.8658,175418.8658,81291.616,122890.7191,45738.4062,7874.1475,157.2424,14624.3069,8.0,515.0,0.0,1.0,0.0,185.0,9.0067,3847.4574,0.0,487.7613,6.0,1.0,34.0,1.0,88.1764,251.7272,0.8524,6.3145,0.751,4.7594,4.5248,5.9309,5.6988,9.5398,0.72222222,0.00038969,0.0549
46917,碧绿,"<entry id=""02802""><hwg><hw>碧绿</hw><pinyin>bìlǜ</pinyin></hwg><def><ps>形</ps>状态词。形容浓绿色：<ex>～的荷叶｜田野一片～。</ex></def>",8.92,2.49866631092135,25.0,48.0,52.0,52.0,18.0,5.0,2.0,0.71,0.81,24.0,2.17,1.24,24.0,0.57,0.85,14.0,0.9,0.74,10.0,2.42,1.08,12.0,1.92,1.38,12.0,9.0,0.27,0.9542,7.0,0.11,0.8451,1.0,31.0,919.076129032258,324.974552549144,0.232093668457489,0.869764879895124,22.5,2.0,25.0,9.0,0.27,7.0,14.0,1.0,9.0,1.0,574.0,1.0,2.0,1.0,1.0,1.0,2.375,1.13492,24.0,碧,绿,2.0,UD,LR,PicPho,PicPho,bi4lv4,bi4,lv4,pi4ly4,pi4,ly4,p,y,4.0,2.0,2.0,4.0,4.0,0.5411,18.3654,107.5951,73.0,3719.0,21788.0,0.2687,12.265,49.4017,9.0,574.0,2312.0,0.6312,20.1991,125.0867,64.0,3145.0,19476.0,0.5411,1426.086,507.7539,10.0,54.0,5.3447,81.8384,25.0,14.0,11.0,4221.0,3926.0,2651.0,4166.0,2803.7,2504.05,5.0,16.0,10.0,1.7,1.0,1.45,石,纟,1850.5235,11417.6494,61.0,100.0,5.0,3.0,111538.2376,173846.1861,49230.2891,27067.361,63876.8495,27067.361,283815.5226,283815.5226,71393.2172,63876.8495,71393.2172,3786.4888,875.4781,5615.7005,10.0,54.0,0.0,1.0,0.0,1.0,9.5923,133.8844,0.0,0.252,24.0,5.0,217.0,102.0,1415.9526,373.3284,2.8547,2.5124,1.0545,0.9111,9.3367,13.8703,18.6768,90.0155,0.10993976,0.22054381,0.5992
46931,碰头,"<entry id=""38899""><hwg><hw>碰头</hw><pinyin>pèng//tóu</pinyin></hwg><def>（～<small>儿</small>）<ps>动</ps>会面；短时间地聚会：<ex>他们早晨～研究当天工作。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://碰头会"">碰头会</a></div></ci>",9.57142857142857,4.82256600339932,21.0,38.0952380952381,61.9047619047619,44.0,18.0,5.0,3.0,0.11,0.58,27.0,2.13,1.03,24.0,0.27,0.65,11.0,0.0,0.52,16.0,2.08,1.16,12.0,2.17,0.94,12.0,285.0,8.5,2.4548,256.0,4.1,2.4082,1.0,36.0,861.624722222223,286.991197231712,0.032242491889663,0.808828628351931,10.0,2.0,18.0,285.0,8.5,256.0,13.0,1.0,21.0,1.0,7601.0,1.0,3.0,1.0,1.0,1.0,2.5,0.989949,26.0,碰,头,2.0,LR,LR,PicPho,Other,peng4tou2,peng4,tou2,pʰəŋ4tʰou2,pʰəŋ4,tʰou2,pʰ,u,6.0,3.0,3.0,4.0,2.0,3.017,112.4543,1096.242,407.0,22772.0,221989.0,8.5075,162.4145,1048.4829,285.0,7601.0,49069.0,1.2032,97.4374,1110.5973,122.0,15171.0,172920.0,3.017,162.3647,1861.6976,17.0,364.0,104.129,1147.3758,18.0,13.0,5.0,4182.0,2650.0,3069.0,3076.0,2837.75,2670.45,0.0,18.0,11.0,2.4,1.1,1.4,石,大,1850.5235,16670.0889,61.0,29.0,4.0,3.0,105354.0437,84217.8058,126490.2817,13648.9103,13648.9103,42095.2706,192765.315,149471.4085,192765.315,13648.9103,42095.2706,19942.6004,1496.0267,62543.4099,19.0,315.0,1.0,1.0,1.0,50.0,159.3477,945.8414,1.5493,527.7391,0.0,2.0,0.0,62.0,0.0,912.8391,2.4018,6.142,3.6081,4.3629,3.2312,3.8417,4.7559,6.1181,0.02991767,0.00432583,0.4465
46942,碰面,"<entry id=""38896""><hwg><hw>碰面</hw><pinyin>pèng//miàn</pinyin></hwg><def><ps>动</ps>会面；相见：<ex>我同他约定今天在这里～。</ex></def>",10.1818181818182,4.054819162621,22.0,54.5454545454545,45.4545454545455,52.0,23.0,5.0,1.0,0.16,0.47,25.0,2.07,1.3,28.0,0.13,0.35,8.0,0.18,0.53,17.0,1.92,1.31,12.0,2.19,1.33,16.0,243.0,7.24,2.3856,218.0,3.49,2.3385,1.0,41.0,692.775609756097,155.60591603549,-0.392524678496815,0.637650069925262,0.0,2.0,22.0,243.0,7.24,218.0,13.0,1.0,21.0,1.0,7601.0,1.0,3.0,1.0,1.0,1.0,2.423077,1.137474,26.0,碰,面,2.0,LR,SG,PicPho,Picto,peng4mian4,peng4,mian4,pʰəŋ4mjɛn4,pʰəŋ4,mjɛn4,pʰ,n,7.0,3.0,4.0,4.0,4.0,2.891,112.4543,1395.4321,390.0,22772.0,282575.0,7.2537,162.4145,1431.9444,243.0,7601.0,67015.0,1.4497,97.4374,1384.4573,147.0,15171.0,215560.0,2.891,162.3647,1615.189,17.0,231.0,104.129,1693.9733,22.0,13.0,9.0,4182.0,4097.0,3069.0,1311.0,2837.75,2367.8,1.0,18.0,9.0,2.2,1.1,1.55,石,面,1850.5235,1396.2864,61.0,2.0,4.0,9.0,108076.7002,84217.8058,125970.871,13648.9103,13648.9103,45168.6212,231562.6835,149471.4085,231562.6835,13648.9103,51733.3136,19980.9526,1496.0267,45168.6212,19.0,234.0,1.0,1.0,1.0,2.0,159.4737,1612.298,1.5493,235.2261,0.0,0.0,0.0,0.0,0.0,0.0,2.4018,4.5349,3.6081,5.3571,2.5553,2.995,3.421,4.1987,0.02866804,0.00240549,0.3827999999999999
