order,headword,definition,WordAoA_AoA Mean,WordAoA_AoA SD,WordAoA_No. of Raters,WordAoA_Male %,WordAoA_Female %,WordAoA_Age Max,WordAoA_Age Min,WordAoA_Education Max,WordAoA_Education Min,ValenceArousal_Valence_Mean,ValenceArousal_Valence_SD,ValenceArousal_Valence_N,ValenceArousal_Arousal_Mean,ValenceArousal_Arousal_SD,ValenceArousal_Arousal_N,ValenceArousal_Men_Valence_Mean,ValenceArousal_Men_Valence_SD,ValenceArousal_Men_Valence_N,ValenceArousal_Women_Valence_Mean,ValenceArousal_Women_Valence_SD,ValenceArousal_Women_Valence_N,ValenceArousal_Men_Arousal_Mean,ValenceArousal_Men_Arousal_SD,ValenceArousal_Men_Arousal_N,ValenceArousal_Women_Arousal_Mean,ValenceArousal_Women_Arousal_SD,ValenceArousal_Women_Arousal_N,SUBTLEXWord_WCount,SUBTLEXWord_W/million,SUBTLEXWord_logW,SUBTLEXWord_W-CD,SUBTLEXWord_W-CD%,SUBTLEXWord_logW-CD,MELD_lexicality,MELD_N,MELD_RT,MELD_RTSD,MELD_zRT,MELD_zRTSD,MELD_ERR,MELD_length,MELD_tstroke,MELD_wfreq,MELD_wfreq/mil,MELD_cd,MELD_C1stroke,MELD_C2stroke,MELD_C1nwf,MELD_C2nwf,MELD_C1cf,MELD_C2cf,MELD_C1nom,MELD_C2nom,MELD_C1nop,MELD_C2nop,Concreteness_Mean of Valid Ratings,Concreteness_SD of Valid Ratings,Concreteness_No.of Valid Ratings,CLD_C1,CLD_C2,CLD_Length,CLD_C1Structure,CLD_C2Structure,CLD_C1Type,CLD_C2Type,CLD_Pinyin,CLD_C1Pinyin,CLD_C2Pinyin,CLD_IPA,CLD_C1IPA,CLD_C2IPA,CLD_InitialPhoneme,CLD_FinalPhoneme,CLD_Phonemes,CLD_C1Phonemes,CLD_C2Phonemes,CLD_C1Tone,CLD_C2Tone,CLD_Frequency,CLD_C1Frequency,CLD_C2Frequency,CLD_FrequencyRaw,CLD_C1FrequencyRaw,CLD_C2FrequencyRaw,CLD_FrequencySUBTL,CLD_C1FrequencySUBTL,CLD_C2FrequencySUBTL,CLD_FrequencyRawSUBTL,CLD_C1FrequencyRawSUBTL,CLD_C2FrequencyRawSUBTL,CLD_FrequencyWeibo,CLD_C1FrequencyWeibo,CLD_C2FrequencyWeibo,CLD_FrequencyRawWeibo,CLD_C1FrequencyRawWeibo,CLD_C2FrequencyRawWeibo,CLD_PhonologicalFrequency,CLD_C1PhonologicalFrequency,CLD_C2PhonologicalFrequency,CLD_C1FamilySize,CLD_C2FamilySize,CLD_C1FamilyFrequency,CLD_C2FamilyFrequency,CLD_Strokes,CLD_C1Strokes,CLD_C2Strokes,CLD_C1Pixels,CLD_C2Pixels,CLD_C1PictureSize,CLD_C2PictureSize,CLD_C1OLDPixels,CLD_C2OLDPixels,CLD_PhonologicalN,CLD_C1PhonologicalN,CLD_C2PhonologicalN,CLD_PLD,CLD_C1PLD,CLD_C2PLD,CLD_C1SR,CLD_C2SR,CLD_C1SRFrequency,CLD_C2SRFrequency,CLD_C1SRFamilySize,CLD_C2SRFamilySize,CLD_C1SRStrokes,CLD_C2SRStrokes,CLD_MeanPhonemeFrequency,CLD_C1MeanPhonemeFrequency,CLD_C2MeanPhonemeFrequency,CLD_MinPhonemeFrequency,CLD_C1MinPhonemeFrequency,CLD_C2MinPhonemeFrequency,CLD_MaxPhonemeFrequency,CLD_C1MaxPhonemeFrequency,CLD_C2MaxPhonemeFrequency,CLD_C1InitialPhonemeFrequency,CLD_C2InitialPhonemeFrequency,CLD_MeanDiphoneFrequency,CLD_MinDiphoneFrequency,CLD_MaxDiphoneFrequency,CLD_C1Friends,CLD_C2Friends,CLD_C1HomographTypes,CLD_C2HomographTypes,CLD_C1HomographTokens,CLD_C2HomographTokens,CLD_C1FriendsFrequency,CLD_C2FriendsFrequency,CLD_C1HomographsFrequency,CLD_C2HomographsFrequency,CLD_C1HomophoneTypes,CLD_C2HomophoneTypes,CLD_C1HomophoneTokens,CLD_C2HomophoneTokens,CLD_C1HomophonesFrequency,CLD_C2HomophonesFrequency,CLD_C1Entropy,CLD_C1BackwardEntropy,CLD_C1RE,CLD_C2RE,CLD_PMI,CLD_PSPMI,CLD_TScore,CLD_PSTScore,CLD_C1ConditionalProbability,CLD_C1BackwardConditionalProbability,CLD_EntropyCharacterFrequencies
20056,定神,"<entry id=""12228""><hwg><hw>定神</hw><pinyin>dìng//shén</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> 集中注意力：<ex>听见有人叫我，～一看原来是小李。</ex></def><def><num>❷</num> 使心神安定：<ex>朱砂有～的作用。</ex></def>",12.12,3.53930313291567,25.0,48.0,52.0,52.0,18.0,5.0,2.0,0.74,0.86,31.0,1.64,1.05,22.0,0.67,0.65,12.0,0.79,0.98,19.0,1.71,1.14,14.0,1.5,0.93,8.0,9.0,0.27,0.9542,9.0,0.14,0.9542,1.0,40.0,820.8825,395.283996191184,-0.137149620468371,1.20322647279991,4.76190476190476,2.0,17.0,9.0,0.27,9.0,8.0,1.0,156.0,1.0,81657.0,1.0,7.0,1.0,1.0,1.0,3.846154,0.784465,26.0,定,神,2.0,UD,LR,PicSyn,PicPho,ding4shen2,ding4,shen2,tiŋ4ʂən2,tiŋ4,ʂən2,t,n,6.0,3.0,3.0,4.0,2.0,0.3855,1269.8667,1114.3556,52.0,257148.0,225657.0,0.2687,1744.8077,471.7308,9.0,81657.0,22077.0,0.4241,1127.1098,1307.5145,43.0,175491.0,203580.0,0.3855,1771.2009,5276.2787,138.0,139.0,1556.0341,1029.8888,18.0,8.0,10.0,3251.0,3848.0,2531.0,2715.0,2438.65,2119.7,0.0,12.0,13.0,2.45,1.3,1.35,宀,礻,14193.9605,4131.121,51.0,25.0,3.0,5.0,161151.8137,185392.55,136911.0773,89533.0986,122890.7191,89533.0986,283815.5226,283815.5226,231562.6835,122890.7191,89637.45,23916.9918,3803.6694,59561.4085,138.0,140.0,0.0,0.0,0.0,0.0,1661.6679,1133.8325,0.0,0.0,6.0,3.0,32.0,9.0,109.1475,4142.0608,4.2019,2.5172,3.3833,5.9725,-3.5112,2.0292,-1.9126,0.9471,0.00430642,0.00109319,0.9969
20114,宝贝,"<entry id=""01664""><hwg><hw>宝贝</hw><pinyin>bǎo·bèi</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 珍奇的东西。</def><def><num>❷</num> （～<small>儿</small>）对小孩<small>儿</small>的爱称。</def><def><num>❸</num> 指无能或奇怪荒唐的人（含讽刺意）：<ex>这个人真是个～！</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://宝贝疙瘩"">宝贝疙瘩</a></div></ci>",7.15,4.78236893511771,20.0,45.0,55.0,48.0,19.0,4.0,3.0,1.71,1.0,24.0,3.04,0.76,27.0,1.82,0.98,11.0,1.62,1.04,13.0,2.71,0.76,7.0,3.15,0.75,20.0,11950.0,356.22,4.0774,3420.0,54.78,3.534,1.0,40.0,574.33525,198.910752722556,-0.953320984326196,0.476249001396325,0.0,2.0,12.0,11950.0,356.22,3420.0,8.0,1.0,58.0,1.0,18858.0,1.0,5.0,1.0,1.0,1.0,3.2,1.118034,25.0,宝,贝,2.0,UD,SG,PicSyn,Picto,bao3bei4,bao3,bei4,pau3pei4,pau3,pei4,p,i,6.0,3.0,3.0,3.0,4.0,249.7554,613.9556,247.3975,33692.0,124326.0,50098.0,356.7164,402.9487,375.8974,11950.0,18858.0,17592.0,214.4181,677.3796,208.7733,21742.0,105468.0,32506.0,249.7554,1521.8606,3130.0371,62.0,17.0,513.4841,262.4611,12.0,8.0,4.0,3575.0,2848.0,1892.0,2157.0,2213.4,2200.75,4.0,23.0,10.0,1.8,1.0,1.4,宀,贝,14193.9605,3940.7309,51.0,52.0,3.0,4.0,169517.3449,192640.299,146394.3909,63876.8495,63876.8495,63876.8495,321278.7324,321278.7324,283815.5226,63876.8495,63876.8495,31268.0074,1898.5545,70491.8829,64.0,17.0,0.0,0.0,0.0,0.0,461.5789,20.6301,0.0,0.0,6.0,11.0,150.0,172.0,810.5263,2859.6516,1.8834,0.1721999999999999,7.7931,7.5991,9.3464,9.4997,402.5877,424.619,0.5513697499999999,0.98110131,0.8650999999999999
20163,实物,"<entry id=""46646""><hwg><hw>实物</hw><pinyin>shíwù</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 实际应用的东西：<ex>送点<small>儿</small>～帮助受灾户。</ex></def><def><num>❷</num> 真实的东西：<ex>～教学｜展厅里陈列着许多～和照片。</ex></def>",10.55,3.41012424530559,20.0,50.0,50.0,43.0,15.0,5.0,3.0,0.52,0.85,27.0,1.14,0.96,21.0,0.38,0.87,13.0,0.64,0.84,14.0,2.0,0.71,5.0,0.88,0.89,16.0,31.0,0.92,1.4914,29.0,0.46,1.4624,1.0,39.0,640.789743589744,177.030896299683,-0.641149439886986,0.569907260064681,0.0,2.0,16.0,31.0,0.92,29.0,8.0,1.0,157.0,1.0,57010.0,1.0,4.0,1.0,1.0,1.0,2.807692,1.096147,26.0,实,物,2.0,UD,LR,PicSyn,PicPho,shi2wu4,shi2,wu4,ʂɹ2u4,ʂɹ2,u4,ʂ,u,3.0,2.0,1.0,2.0,4.0,4.8554,1113.1802,651.5556,655.0,225419.0,131940.0,0.9254,1218.1624,642.7137,31.0,57010.0,30079.0,6.1538,1081.6249,654.2132,624.0,168409.0,101861.0,91.2454,8062.8984,1732.6761,141.0,179.0,1579.2216,854.4255,16.0,8.0,8.0,3467.0,4146.0,3243.0,4353.0,2549.9,2860.5,4.0,10.0,7.0,1.55,1.5,1.0,宀,牜,14193.9605,687.0074,51.0,8.0,3.0,4.0,121231.4603,85464.533,192765.315,81291.616,81291.616,192765.315,192765.315,89637.45,192765.315,89637.45,192765.315,22808.9474,213.8102,45404.0845,131.0,178.0,2.0,1.0,17.0,1.0,1554.3143,870.9414,38.7991,9.9036,9.0,13.0,508.0,175.0,6503.7287,856.8792,3.5729,3.8204,4.6853,6.1344,0.5633,2.3905,0.8659,4.0834,0.01034886,0.00736046,0.9501
20166,实用,"<entry id=""46660""><hwg><hw>实用</hw><pinyin>shíyòng</pinyin></hwg><def><num>❶</num> <ps>动</ps>实际使用：<ex>切合～。</ex></def><def><num>❷</num> <ps>形</ps>有实际使用价值的：<ex>这种家具又美观，又～。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://实用主义"">实用主义</a></div></ci>",13.952380952381,5.1718100359177,21.0,57.1428571428571,42.8571428571429,44.0,21.0,5.0,4.0,1.36,0.81,25.0,2.17,1.03,23.0,1.4,0.7,10.0,1.33,0.9,15.0,2.46,0.88,13.0,1.8,1.14,10.0,84.0,2.5,1.9243,72.0,1.15,1.8573,1.0,40.0,675.3575,191.785153990151,-0.550786977418878,0.614462194054336,0.0,2.0,13.0,84.0,2.5,72.0,8.0,1.0,157.0,1.0,57010.0,1.0,4.0,1.0,1.0,1.0,3.615385,0.752432,26.0,实,用,2.0,UD,SG,PicSyn,Picto,shi2yong4,shi2,yong4,ʂɹ2jʊŋ4,ʂɹ2,jʊŋ4,ʂ,ŋ,5.0,2.0,3.0,2.0,4.0,14.8406,1113.1802,1499.9654,2002.0,225419.0,303743.0,2.5075,1218.1624,1694.4231,84.0,57010.0,79299.0,18.9152,1081.6249,1441.5157,1918.0,168409.0,224444.0,29.659,8062.8984,2124.685,141.0,184.0,1579.2216,831.7124,13.0,8.0,5.0,3467.0,3704.0,3243.0,1774.0,2549.9,2281.45,3.0,10.0,14.0,1.85,1.5,1.25,宀,用,14193.9605,1532.0049,51.0,5.0,3.0,5.0,105328.8999,85464.533,118571.8112,30825.1594,81291.616,30825.1594,175418.8658,89637.45,175418.8658,89637.45,175418.8658,20388.3895,1297.6872,45404.0845,131.0,184.0,2.0,0.0,17.0,0.0,1544.3291,2105.0556,38.7991,0.0,9.0,1.0,508.0,4.0,6503.7287,4.7887,3.5729,4.5663,4.6853,5.2094,2.1252,4.1796,6.2019,15.4939,0.03163117,0.0254374,0.9841
20181,实践,"<entry id=""46623""><hwg><hw>实践</hw><pinyin>shíjiàn</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> 实行（自己的主张）；履行（自己的诺言）。</def><def><num>❷</num> 人们有意识地从事改造自然和改造社会的活动：<ex>～出真知｜～是检验真理的唯一标准。</ex></def>",12.2777777777778,5.69628935521192,18.0,83.3333333333333,16.6666666666667,47.0,19.0,4.0,3.0,1.24,0.93,25.0,2.17,1.13,24.0,1.64,0.92,11.0,0.93,0.83,14.0,2.17,0.83,12.0,2.17,1.4,12.0,153.0,4.56,2.1847,132.0,2.11,2.1206,1.0,41.0,721.839756097561,290.797082185222,-0.409948787681339,0.833043319489699,0.0,2.0,20.0,153.0,4.56,132.0,8.0,1.0,157.0,1.0,57010.0,1.0,4.0,1.0,1.0,1.0,3.583333,1.100066,24.0,实,践,2.0,UD,LR,PicSyn,PicPho,shi2jian4,shi2,jian4,ʂɹ2tɕjan4,ʂɹ2,tɕjan4,ʂ,n,6.0,2.0,4.0,2.0,4.0,9.1253,1113.1802,11.1704,1231.0,225419.0,2262.0,4.5672,1218.1624,5.8974,153.0,57010.0,276.0,10.6312,1081.6249,12.7553,1078.0,168409.0,1986.0,9.1253,8062.8984,4401.4752,141.0,4.0,1579.2216,13.662,20.0,8.0,12.0,3467.0,4056.0,3243.0,4221.0,2549.9,2634.45,4.0,10.0,5.0,1.7,1.5,1.65,宀,足,14193.9605,2994.2815,51.0,62.0,3.0,7.0,161806.0971,85464.533,199976.8792,71647.235,81291.616,71647.235,321278.7324,89637.45,321278.7324,89637.45,71647.235,48096.3024,5209.8517,81215.1816,131.0,4.0,2.0,0.0,17.0,0.0,1550.0445,4.7517,38.7991,0.0,9.0,20.0,508.0,427.0,6503.7287,4387.5982,3.5729,0.3996,4.6853,1.4938,7.3017,9.3573,37.7037,77.2461,0.01944954,0.92071803,0.0804
20185,实验,"<entry id=""46657""><hwg><hw>实验</hw><pinyin>shíyàn</pinyin></hwg><def><num>❶</num> <ps>动</ps>为了检验某种科学理论或假设而进行某种操作或从事某种活动。</def><def><num>❷</num> <ps>名</ps>指实验的工作：<ex>做～｜科学～。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://实验式"">实验式</a></div></ci>",10.7272727272727,3.84437521311601,22.0,54.5454545454545,45.4545454545455,52.0,23.0,5.0,1.0,0.64,1.1,28.0,2.17,1.09,24.0,0.45,0.93,11.0,0.76,1.2,17.0,2.27,1.1,11.0,2.08,1.12,13.0,1083.0,32.28,3.0346,561.0,8.99,2.749,1.0,41.0,655.680243902439,248.415894625201,-0.60071318551611,0.789230069115032,0.0,2.0,18.0,1083.0,32.28,561.0,8.0,1.0,157.0,1.0,57010.0,1.0,4.0,1.0,1.0,1.0,2.346154,0.977438,26.0,实,验,2.0,UD,LR,PicSyn,PicPho,shi2yan4,shi2,yan4,ʂɹ2jan4,ʂɹ2,37987,ʂ,n,5.0,2.0,3.0,2.0,4.0,17.02,1113.1802,564.0,2296.0,225419.0,114210.0,32.3284,1218.1624,184.6581,1083.0,57010.0,8642.0,11.9625,1081.6249,678.0218,1213.0,168409.0,105568.0,17.02,8062.8984,1217.3314,141.0,37.0,1579.2216,834.6701,18.0,8.0,10.0,3467.0,3817.0,3243.0,4385.0,2549.9,2670.2,5.0,10.0,24.0,1.7,1.5,1.0,宀,马,14193.9605,1869.2049,51.0,34.0,3.0,3.0,179837.8695,85464.533,242753.4272,81291.616,81291.616,175418.8658,321278.7324,89637.45,321278.7324,89637.45,175418.8658,49359.0586,1297.6872,81215.1816,131.0,37.0,2.0,0.0,17.0,0.0,1542.1497,821.4974,38.7991,0.0,9.0,14.0,508.0,98.0,6503.7287,378.8139,3.5729,1.0348,4.6853,7.4318,2.2841,3.931,7.2355,15.0557,0.03627631,0.02141092,0.9212
20226,客人,"<entry id=""29360""><hwg><hw>客人</hw><pinyin>kè·rén</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 被邀请受招待的人；为了交际或事务的目的来探访的人（跟“<a href=""entry://主人"">主人</a>”相对）。</def><def><num>❷</num> 旅客；顾客。</def><def><num>❸</num> 客商。</def>",6.94736842105263,3.92249473068871,19.0,36.8421052631579,63.1578947368421,44.0,23.0,5.0,4.0,0.52,0.71,25.0,2.28,1.06,25.0,0.6,0.84,10.0,0.47,0.64,15.0,2.33,1.37,12.0,2.23,0.73,13.0,1939.0,57.8,3.2876,1171.0,18.76,3.0686,1.0,40.0,677.47575,301.787725404052,-0.503818241262868,1.08782565422102,0.0,2.0,11.0,1939.0,57.8,1171.0,9.0,1.0,89.0,1.0,12810.0,1.0,6.0,1.0,1.0,1.0,1.638889,0.723198,36.0,客,人,2.0,UD,SG,PicPho,Picto,ke4ren2,ke4,ren2,kʰɤ4ɻən2,kʰɤ4,ɻən2,kʰ,n,5.0,2.0,3.0,4.0,2.0,30.1408,685.6593,8774.3259,4066.0,138846.0,1776801.0,57.8806,273.7179,7976.3248,1939.0,12810.0,373292.0,20.9763,809.4798,9014.1875,2127.0,126036.0,1403509.0,30.2965,1451.0526,11978.0726,86.0,625.0,425.3966,5702.1349,11.0,9.0,2.0,3849.0,1725.0,3020.0,2346.0,2612.8,1925.2,4.0,17.0,14.0,1.75,1.1,1.3,宀,人,14193.9605,19691.0617,51.0,18.0,3.0,2.0,103328.9133,84009.4774,116208.5372,26206.8866,26206.8866,27529.8295,231562.6835,141812.0682,231562.6835,26206.8866,27529.8295,20159.8647,240.5856,59561.4085,86.0,625.0,1.0,1.0,1.0,3.0,421.8532,11904.6479,0.3113,109.9407,6.0,3.0,136.0,28.0,999.0586,43.2839,2.7501,5.0417,5.9092,4.5563,2.2398,3.5422,9.4057,17.1299,0.1251269399999999,0.00839597,0.3750999999999999
20252,客气,"<entry id=""29358""><hwg><hw>客气</hw><pinyin>kè·qi</pinyin></hwg><def><num>❶</num> <ps>形</ps>对人谦让、有礼貌：<ex>说话挺～｜不～地回绝了他。</ex></def><def><num>❷</num> <ps>动</ps>说客气的话；做客气的动作：<ex>您坐，别～｜他～了一番，把礼物收下了。</ex></def>",9.77777777777778,6.00544415319335,18.0,83.3333333333333,16.6666666666667,47.0,19.0,4.0,3.0,0.89,0.99,28.0,1.96,0.82,23.0,0.73,0.9,11.0,1.0,1.06,17.0,2.09,0.7,11.0,1.83,0.94,12.0,2251.0,67.1,3.3524,1589.0,25.45,3.2011,1.0,37.0,645.886756756757,240.620344215322,-0.647321091030113,0.630615104541396,5.12820512820513,2.0,13.0,2251.0,67.1,1589.0,9.0,1.0,89.0,1.0,12810.0,1.0,6.0,1.0,1.0,1.0,3.0,1.16619,26.0,客,气,2.0,UD,SG,PicPho,Picto,ke4qi4,ke4,qi4,kʰɤ4tɕʰi4,kʰɤ4,tɕʰi4,kʰ,i,4.0,2.0,2.0,4.0,4.0,22.9726,685.6593,1064.2914,3099.0,138846.0,215519.0,67.194,273.7179,605.4274,2251.0,12810.0,28334.0,8.3629,809.4798,1202.2158,848.0,126036.0,187185.0,22.9726,1451.0526,2224.8925,86.0,310.0,425.3966,1348.4285,13.0,9.0,4.0,3849.0,2417.0,3020.0,2289.0,2612.8,2556.1,2.0,17.0,16.0,1.85,1.1,1.05,宀,气,14193.9605,1142.9185,51.0,14.0,3.0,4.0,122013.7139,84009.4774,160017.9503,26206.8866,26206.8866,36220.3781,283815.5226,141812.0682,283815.5226,26206.8866,36220.3781,8039.2192,335.5967,17005.8858,86.0,306.0,1.0,2.0,1.0,6.0,429.0215,1431.957,0.3113,1.4381,6.0,11.0,136.0,274.0,999.0586,769.9629,2.7501,4.6527,5.9092,4.9678,3.8398,4.9466,16.8695,25.7528,0.09536852,0.02222461,0.966
20258,客观,"<entry id=""29344""><hwg><hw>客观</hw><pinyin>kèguān</pinyin></hwg><def><ps>形</ps></def><def><num>❶</num> 属性词。在意识之外，不依赖主观意识而存在的（跟“<a href=""entry://主观"">主观</a>”相对，下同）：<ex>～存在｜～事物｜～规律。</ex></def><def><num>❷</num> 按照事物的本来面目去考察，不加个人偏见的：<ex>他看问题比较～。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://客观世界"">客观世界</a><a href=""entry://客观唯心主义"">客观唯心主义</a><a href=""entry://客观主义"">客观主义</a></div></ci>",14.25,3.24240002077733,20.0,55.0,45.0,51.0,19.0,5.0,4.0,0.73,0.87,26.0,1.56,1.08,25.0,0.85,0.8,13.0,0.62,0.96,13.0,1.46,1.13,13.0,1.67,1.07,12.0,177.0,5.28,2.248,139.0,2.23,2.143,1.0,39.0,645.143076923077,234.378452049288,-0.651385262085893,0.57823497312934,2.5,2.0,15.0,177.0,5.28,139.0,9.0,1.0,89.0,1.0,12810.0,1.0,6.0,1.0,1.0,1.0,4.0,1.057188,35.0,客,观,2.0,UD,LR,PicPho,Other,ke4guan1,ke4,guan1,kʰɤ4kwan1,kʰɤ4,kwan1,kʰ,n,6.0,2.0,4.0,4.0,1.0,7.3239,685.6593,253.2296,988.0,138846.0,51279.0,5.2836,273.7179,191.688,177.0,12810.0,8971.0,7.998,809.4798,271.7277,811.0,126036.0,42308.0,7.9763,1451.0526,2064.8703,86.0,82.0,425.3966,336.7383,15.0,9.0,6.0,3849.0,3687.0,3020.0,3498.0,2612.8,2599.3,2.0,17.0,14.0,2.2,1.1,1.15,宀,见,14193.9605,3237.442,51.0,10.0,3.0,4.0,156224.103,84009.4774,192331.4159,26206.8866,26206.8866,54217.3314,321278.7324,141812.0682,321278.7324,26206.8866,54217.3314,26547.6279,2114.0104,69519.2809,86.0,82.0,1.0,0.0,1.0,0.0,444.6701,335.9822,0.3113,0.0,6.0,6.0,136.0,196.0,999.0586,1721.5641,2.7501,3.2977,5.9092,4.946,4.2559,6.1115,11.2099,22.1776,0.03040468,0.04983104,0.8410999999999998
20283,宣泄,"<entry id=""58530""><hwg><hw>宣泄</hw><pinyin>xuānxiè</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> 使积水流出去：<ex>低洼地区由于雨水无法～，往往造成内涝。</ex></def><def><num>❷</num> 舒散；吐露（心中的积郁）：<ex>～心中的愤懑。</ex></def><def><num>❸</num> 〈书〉泄露：<ex>事属机密，不得～。</ex></def>",14.5,4.52769256906871,18.0,44.4444444444444,55.5555555555556,40.0,21.0,5.0,3.0,-0.63,0.97,24.0,2.61,1.02,31.0,-0.58,1.08,12.0,-0.67,0.89,12.0,2.89,0.93,9.0,2.5,1.06,22.0,81.0,2.41,1.9085,61.0,0.98,1.7853,1.0,37.0,768.318378378378,234.292462077179,-0.205604936086856,0.744545433408684,7.5,2.0,17.0,81.0,2.41,61.0,9.0,1.0,28.0,1.0,3934.0,1.0,5.0,1.0,1.0,1.0,3.25,1.174576,28.0,宣,泄,2.0,UD,LR,PicPho,PicPho,xuan1xie4,xuan1,xie4,ɕɥɛn1ɕje4,ɕɥɛn1,ɕje4,ɕ,e,7.0,4.0,3.0,1.0,4.0,3.5508,62.3111,29.4519,479.0,12618.0,5964.0,2.4179,84.0598,34.8291,81.0,3934.0,1630.0,3.925,55.7739,27.8356,398.0,8684.0,4334.0,3.5508,107.2424,2312.8021,28.0,17.0,82.8243,38.851,17.0,9.0,8.0,3951.0,3506.0,1500.0,2882.0,2164.7,2280.35,0.0,6.0,12.0,2.8,1.65,1.4,宀,氵,14193.9605,19088.7556,51.0,238.0,3.0,3.0,99985.5936,90953.1709,112028.8238,17904.5738,17904.5738,69176.805,231562.6835,231562.6835,175418.8658,69176.805,69176.805,19431.0996,3879.874,45168.6212,28.0,17.0,0.0,0.0,0.0,0.0,80.6968,36.9385,0.0,0.0,4.0,14.0,12.0,95.0,22.9948,2272.3128,2.7277,1.4999,4.8234,1.8223,8.6354,9.2867,37.4827,47.0176,0.04446714,0.14922118,0.9054
20368,家业,"<entry id=""24667""><hwg><hw>家业</hw><pinyin>jiāyè</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 家产：<ex>重建～｜继承～。</ex></def><def><num>❷</num> 〈书〉家传的事业、技艺或学问等。</def>",12.3333333333333,5.06875800293402,27.0,55.5555555555556,44.4444444444444,54.0,18.0,5.0,3.0,0.88,0.93,25.0,2.12,1.2,25.0,1.0,0.91,13.0,0.75,0.97,12.0,2.5,1.38,12.0,1.77,0.93,13.0,18.0,0.54,1.2553,14.0,0.22,1.1461,1.0,39.0,798.594358974359,314.592359986822,-0.188213183184405,1.00224743931939,2.5,2.0,15.0,18.0,0.54,14.0,10.0,1.0,316.0,1.0,112387.0,1.0,13.0,1.0,3.0,1.0,3.25,1.151558,24.0,家,业,2.0,UD,SG,PicSyn,Picto,jia1ye4,jia1,ye4,tɕja1jie4,tɕja1,jie4,tɕ,e,6.0,3.0,3.0,1.0,4.0,0.5263,4086.3062,474.0938,71.0,827477.0,96004.0,0.5373,2401.4316,297.6068,18.0,112387.0,13928.0,0.5227,4592.7425,527.1419,53.0,715090.0,82076.0,0.5263,6502.8466,2095.2632,285.0,148.0,3541.0156,661.3417,15.0,10.0,5.0,3756.0,3346.0,3692.0,2178.0,2724.2,2427.75,0.0,7.0,4.0,2.05,1.45,1.8,宀,一,14193.9605,47068.6864,51.0,26.0,3.0,1.0,186511.6704,189448.2777,183575.063,71647.235,71647.235,91490.8006,321278.7324,321278.7324,283815.5226,71647.235,175418.8658,27230.0252,673.914,81215.1816,281.0,149.0,1.0,0.0,6.0,0.0,4777.9763,666.4566,137.0719,0.0,10.0,10.0,172.0,198.0,1724.344,1428.2802,3.6046,3.8871,5.7191,5.7393,-3.5229,-1.1586,-2.2457,-0.5984,0.00074749,0.00094367,0.4813999999999999
20372,家事,"<entry id=""24640""><hwg><hw>家事</hw><pinyin>jiāshì</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 家庭的事情：<ex>一切～，都是两个人商量着办。</ex></def><def><num>❷</num> 〈方〉家境。</def>",11.3913043478261,5.09669349529479,23.0,34.7826086956522,65.2173913043478,49.0,20.0,5.0,3.0,0.04,0.37,23.0,2.08,1.23,26.0,0.0,0.0,11.0,0.08,0.51,12.0,2.57,1.4,7.0,1.89,1.15,19.0,62.0,1.85,1.7924,56.0,0.9,1.7482,1.0,39.0,789.815128205128,322.667331251895,-0.224251972841787,0.817955826616583,0.0,2.0,18.0,62.0,1.85,56.0,10.0,1.0,316.0,1.0,112387.0,1.0,13.0,1.0,3.0,1.0,2.68,1.281926,25.0,家,事,2.0,UD,UD,PicSyn,PicPho,jia1shi4,jia1,shi4,tɕja1ʂɹ4,tɕja1,ʂɹ4,tɕ,ɹ,5.0,3.0,2.0,1.0,4.0,1.8384,4086.3062,2513.6148,248.0,827477.0,509007.0,1.8507,2401.4316,3840.0855,62.0,112387.0,179716.0,1.8343,4592.7425,2114.9069,186.0,715090.0,329291.0,3.1801,6502.8466,32940.1705,285.0,227.0,3541.0156,2074.2476,18.0,10.0,8.0,3756.0,4113.0,3692.0,1990.0,2724.2,2452.65,5.0,7.0,13.0,1.7,1.45,1.35,宀,亅,14193.9605,21379.8914,51.0,3.0,3.0,1.0,147854.7798,189448.2777,85464.533,71647.235,71647.235,81291.616,321278.7324,321278.7324,89637.45,71647.235,89637.45,41752.6575,1258.2506,81215.1816,281.0,226.0,1.0,1.0,6.0,3.0,4776.6642,3228.1468,137.0719,304.8332,10.0,27.0,172.0,902.0,1724.344,29710.1853,3.6046,4.5171,5.7191,5.1272,-3.2631,0.0226,-3.7635,0.0213,0.00261094,0.00213998,0.9586
